"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"GM000003319","BERLIN DAHLEM, GM","2016-07-02","0.09","0.0",,"75","56"
"GM000003319","BERLIN DAHLEM, GM","2016-07-03","0.04","0.0",,"72","50"
"GM000003319","BERLIN DAHLEM, GM","2016-07-04","0.00","0.0",,"73","50"
"GM000003319","BERLIN DAHLEM, GM","2016-07-05","0.06","0.0",,"76","54"
"GM000003319","BERLIN DAHLEM, GM","2016-07-06","0.07","0.0",,"69","54"
"GM000003319","BERLIN DAHLEM, GM","2016-07-07","0.00","0.0",,"71","51"
"GM000003319","BERLIN DAHLEM, GM","2016-07-08","0.32","0.0",,"79","57"
"GM000003319","BERLIN DAHLEM, GM","2016-07-09","0.00","0.0",,"73","60"
"GM000003319","BERLIN DAHLEM, GM","2016-07-10","0.00","0.0",,"88","62"
"GM000003319","BERLIN DAHLEM, GM","2016-07-11","0.00","0.0",,"83","63"
"GM000003319","BERLIN DAHLEM, GM","2016-07-12","0.00","0.0",,"78","62"
"GM000003319","BERLIN DAHLEM, GM","2016-07-13","0.72","0.0",,"70","57"
"GM000003319","BERLIN DAHLEM, GM","2016-07-14","0.06","0.0",,"63","56"
"GM000003319","BERLIN DAHLEM, GM","2016-07-15","0.01","0.0",,"64","52"
"GM000003319","BERLIN DAHLEM, GM","2016-07-16","0.00","0.0",,"76","48"
"GM000003319","BERLIN DAHLEM, GM","2016-07-17","0.06","0.0",,"72","64"
"GM000003319","BERLIN DAHLEM, GM","2016-07-18","0.00","0.0",,"69","59"
"GM000003319","BERLIN DAHLEM, GM","2016-07-19","0.00","0.0",,"74","58"
"GM000003319","BERLIN DAHLEM, GM","2016-07-20","0.00","0.0",,"81","60"
"GM000003319","BERLIN DAHLEM, GM","2016-07-21","0.00","0.0",,"83","62"
"GM000003319","BERLIN DAHLEM, GM","2016-07-22","0.00","0.0",,"85","61"
"GM000003319","BERLIN DAHLEM, GM","2016-07-23","0.00","0.0",,"81","59"
"GM000003319","BERLIN DAHLEM, GM","2016-07-24","0.00","0.0",,"83","62"
"GM000003319","BERLIN DAHLEM, GM","2016-07-25","0.00","0.0",,"86","61"
"GM000003319","BERLIN DAHLEM, GM","2016-07-26","0.00","0.0",,"82","65"
"GM000003319","BERLIN DAHLEM, GM","2016-07-27","1.03","0.0",,"74","62"
"GM000003319","BERLIN DAHLEM, GM","2016-07-28","0.21","0.0",,"77","62"
"GM000003319","BERLIN DAHLEM, GM","2016-07-29","0.00","0.0",,"77","62"
"GM000003319","BERLIN DAHLEM, GM","2016-07-30","0.00","0.0",,"77","60"
"GM000003319","BERLIN DAHLEM, GM","2016-07-31","0.46","0.0",,"79","58"
"GM000003319","BERLIN DAHLEM, GM","2016-08-01","0.00","0.0",,"71","57"
"GM000003319","BERLIN DAHLEM, GM","2016-08-02","0.13","0.0",,"64","51"
"GM000003319","BERLIN DAHLEM, GM","2016-08-03","0.00","0.0",,"72","58"
"GM000003319","BERLIN DAHLEM, GM","2016-08-04","0.52","0.0",,"73","62"
"GM000003319","BERLIN DAHLEM, GM","2016-08-05","0.01","0.0",,"71","58"
"GM000003319","BERLIN DAHLEM, GM","2016-08-06","0.00","0.0",,"72","58"
"GM000003319","BERLIN DAHLEM, GM","2016-08-07","0.00","0.0",,"76","55"
"GM000003319","BERLIN DAHLEM, GM","2016-08-08","0.00","0.0",,"81","58"
"GM000003319","BERLIN DAHLEM, GM","2016-08-09","0.00","0.0",,"69","54"
"GM000003319","BERLIN DAHLEM, GM","2016-08-10","0.00","0.0",,"62","51"
"GM000003319","BERLIN DAHLEM, GM","2016-08-11","0.00","0.0",,"65","47"
"GM000003319","BERLIN DAHLEM, GM","2016-08-12","0.02","0.0",,"66","55"
"GM000003319","BERLIN DAHLEM, GM","2016-08-13","0.00","0.0",,"80","61"
"GM000003319","BERLIN DAHLEM, GM","2016-08-14","0.00","0.0",,"71","58"
"GM000003319","BERLIN DAHLEM, GM","2016-08-15","0.00","0.0",,"69","51"
"GM000003319","BERLIN DAHLEM, GM","2016-08-16","0.02","0.0",,"70","49"
"GM000003319","BERLIN DAHLEM, GM","2016-08-17","0.00","0.0",,"70","48"
"GM000003319","BERLIN DAHLEM, GM","2016-08-18","0.00","0.0",,"68","49"
"GM000003319","BERLIN DAHLEM, GM","2016-08-19","0.15","0.0",,"78","51"
"GM000003319","BERLIN DAHLEM, GM","2016-08-20","0.28","0.0",,"78","59"
"GM000003319","BERLIN DAHLEM, GM","2016-08-21","0.78","0.0",,"73","55"
"GM000003319","BERLIN DAHLEM, GM","2016-08-22","0.00","0.0",,"74","53"
"GM000003319","BERLIN DAHLEM, GM","2016-08-23","0.00","0.0",,"73","60"
"GM000003319","BERLIN DAHLEM, GM","2016-08-24","0.00","0.0",,"82","59"
"GM000003319","BERLIN DAHLEM, GM","2016-08-25","0.00","0.0",,"85","57"
"GM000003319","BERLIN DAHLEM, GM","2016-08-26","0.00","0.0",,"92","59"
"GM000003319","BERLIN DAHLEM, GM","2016-08-27","0.00","0.0",,"89","59"
"GM000003319","BERLIN DAHLEM, GM","2016-08-28","0.02","0.0",,"93","62"
"GM000003319","BERLIN DAHLEM, GM","2016-08-29","0.00","0.0",,"74","57"
"GM000003319","BERLIN DAHLEM, GM","2016-08-30","0.00","0.0",,"72","52"
"GM000003319","BERLIN DAHLEM, GM","2016-08-31","0.00","0.0",,"79","50"
"GM000003319","BERLIN DAHLEM, GM","2016-09-01","0.00","0.0",,"79","51"
"GM000003319","BERLIN DAHLEM, GM","2016-09-02","0.00","0.0",,"77","55"
"GM000003319","BERLIN DAHLEM, GM","2016-09-03","0.00","0.0",,"78","59"
"GM000003319","BERLIN DAHLEM, GM","2016-09-04","0.19","0.0",,"72","58"
"GM000003319","BERLIN DAHLEM, GM","2016-09-05","0.03","0.0",,"71","58"
"GM000003319","BERLIN DAHLEM, GM","2016-09-06","0.00","0.0",,"72","51"
"GM000003319","BERLIN DAHLEM, GM","2016-09-07","0.00","0.0",,"79","49"
"GM000003319","BERLIN DAHLEM, GM","2016-09-08","0.00","0.0",,"86","57"
"GM000003319","BERLIN DAHLEM, GM","2016-09-09","0.00","0.0",,"79","57"
"GM000003319","BERLIN DAHLEM, GM","2016-09-10","0.00","0.0",,"81","57"
"GM000003319","BERLIN DAHLEM, GM","2016-09-11","0.00","0.0",,"85","59"
"GM000003319","BERLIN DAHLEM, GM","2016-09-12","0.00","0.0",,"89","61"
"GM000003319","BERLIN DAHLEM, GM","2016-09-13","0.00","0.0",,"88","59"
"GM000003319","BERLIN DAHLEM, GM","2016-09-14","0.00","0.0",,"84","63"
"GM000003319","BERLIN DAHLEM, GM","2016-09-15","0.00","0.0",,"80","59"
"GM000003319","BERLIN DAHLEM, GM","2016-09-16","0.00","0.0",,"82","55"
"GM000003319","BERLIN DAHLEM, GM","2016-09-17","0.13","0.0",,"70","59"
"GM000003319","BERLIN DAHLEM, GM","2016-09-18","0.00","0.0",,"70","54"
"GM000003319","BERLIN DAHLEM, GM","2016-09-19","0.00","0.0",,"68","50"
"GM000003319","BERLIN DAHLEM, GM","2016-09-20","0.00","0.0",,"67","46"
"GM000003319","BERLIN DAHLEM, GM","2016-09-21","0.00","0.0",,"69","51"
"GM000003319","BERLIN DAHLEM, GM","2016-09-22","0.00","0.0",,"68","43"
"GM000003319","BERLIN DAHLEM, GM","2016-09-23","0.00","0.0",,"72","46"
"GM000003319","BERLIN DAHLEM, GM","2016-09-24","0.00","0.0",,"69","49"
"GM000003319","BERLIN DAHLEM, GM","2016-09-25","0.00","0.0",,"73","47"
"GM000003319","BERLIN DAHLEM, GM","2016-09-26","0.00","0.0",,"70","47"
"GM000003319","BERLIN DAHLEM, GM","2016-09-27","0.00","0.0",,"72","45"
"GM000003319","BERLIN DAHLEM, GM","2016-09-28","0.00","0.0",,"69","51"
"GM000003319","BERLIN DAHLEM, GM","2016-09-29","0.00","0.0",,"77","58"
"GM000003319","BERLIN DAHLEM, GM","2016-09-30","0.00","0.0",,"70","49"
"GM000003319","BERLIN DAHLEM, GM","2016-10-01","0.27","0.0",,"58","47"
"GM000003319","BERLIN DAHLEM, GM","2016-10-02","0.02","0.0",,"65","46"
"GM000003319","BERLIN DAHLEM, GM","2016-10-03","0.17","0.0",,"64","41"
"GM000003319","BERLIN DAHLEM, GM","2016-10-04","0.01","0.0",,"62","45"
"GM000003319","BERLIN DAHLEM, GM","2016-10-05","0.17","0.0",,"54","44"
"GM000003319","BERLIN DAHLEM, GM","2016-10-06","0.09","0.0",,"52","49"
"GM000003319","BERLIN DAHLEM, GM","2016-10-07","0.00","0.0",,"55","46"
"GM000003319","BERLIN DAHLEM, GM","2016-10-08","0.06","0.0",,"54","44"
"GM000003319","BERLIN DAHLEM, GM","2016-10-09","0.05","0.0",,"50","40"
"GM000003319","BERLIN DAHLEM, GM","2016-10-10","0.01","0.0",,"51","41"
"GM000003319","BERLIN DAHLEM, GM","2016-10-11","0.11","0.0",,"49","44"
"GM000003319","BERLIN DAHLEM, GM","2016-10-12","0.10","0.0",,"46","44"
"GM000003319","BERLIN DAHLEM, GM","2016-10-13","0.01","0.0",,"45","43"
"GM000003319","BERLIN DAHLEM, GM","2016-10-14","0.00","0.0",,"54","38"
"GM000003319","BERLIN DAHLEM, GM","2016-10-15","0.04","0.0",,"51","44"
"GM000003319","BERLIN DAHLEM, GM","2016-10-16","0.00","0.0",,"53","46"
"GM000003319","BERLIN DAHLEM, GM","2016-10-17","0.00","0.0",,"47","44"
"GM000003319","BERLIN DAHLEM, GM","2016-10-18","0.06","0.0",,"53","45"
"GM000003319","BERLIN DAHLEM, GM","2016-10-19","0.17","0.0",,"52","43"
"GM000003319","BERLIN DAHLEM, GM","2016-10-20","0.06","0.0",,"49","41"
"GM000003319","BERLIN DAHLEM, GM","2016-10-21","0.00","0.0",,"48","43"
"GM000003319","BERLIN DAHLEM, GM","2016-10-22","0.00","0.0",,"49","42"
"GM000003319","BERLIN DAHLEM, GM","2016-10-23","0.00","0.0",,"49","42"
"GM000003319","BERLIN DAHLEM, GM","2016-10-24","0.20","0.0",,"49","41"
"GM000003319","BERLIN DAHLEM, GM","2016-10-25","0.03","0.0",,"49","40"
"GM000003319","BERLIN DAHLEM, GM","2016-10-26","0.00","0.0",,"47","41"
"GM000003319","BERLIN DAHLEM, GM","2016-10-27","0.01","0.0",,"52","38"
"GM000003319","BERLIN DAHLEM, GM","2016-10-28","0.00","0.0",,"55","45"
"GM000003319","BERLIN DAHLEM, GM","2016-10-29","0.00","0.0",,"54","44"
"GM000003319","BERLIN DAHLEM, GM","2016-10-30","0.00","0.0",,"52","35"
"GM000003319","BERLIN DAHLEM, GM","2016-10-31","0.04","0.0",,"51","33"
"GM000003319","BERLIN DAHLEM, GM","2016-11-01","0.08","0.0",,"53","44"
"GM000003319","BERLIN DAHLEM, GM","2016-11-02","0.06","0.0",,"48","37"
"GM000003319","BERLIN DAHLEM, GM","2016-11-03","0.00","0.0",,"44","31"
"GM000003319","BERLIN DAHLEM, GM","2016-11-04","0.00","0.0",,"45","36"
"GM000003319","BERLIN DAHLEM, GM","2016-11-05","0.28","0.0",,"49","38"
"GM000003319","BERLIN DAHLEM, GM","2016-11-06","0.08","0.0",,"47","39"
"GM000003319","BERLIN DAHLEM, GM","2016-11-07","0.01","0.0",,"42","36"
"GM000003319","BERLIN DAHLEM, GM","2016-11-08","0.02","0.0",,"42","34"
"GM000003319","BERLIN DAHLEM, GM","2016-11-09","0.00","0.0",,"40","28"
"GM000003319","BERLIN DAHLEM, GM","2016-11-10","0.00","0.0",,"40","29"
"GM000003319","BERLIN DAHLEM, GM","2016-11-11","0.00","0.0",,"37","27"
"GM000003319","BERLIN DAHLEM, GM","2016-11-12","0.00","0.0",,"38","22"
"GM000003319","BERLIN DAHLEM, GM","2016-11-13","0.00","0.0",,"40","20"
"GM000003319","BERLIN DAHLEM, GM","2016-11-14","0.00","0.0",,"41","20"
"GM000003319","BERLIN DAHLEM, GM","2016-11-15","0.15","0.0",,"45","33"
"GM000003319","BERLIN DAHLEM, GM","2016-11-16","0.09","0.0",,"48","44"
"GM000003319","BERLIN DAHLEM, GM","2016-11-17","0.07","0.0",,"51","46"
"GM000003319","BERLIN DAHLEM, GM","2016-11-18","0.26","0.0",,"57","41"
"GM000003319","BERLIN DAHLEM, GM","2016-11-19","0.13","0.0",,"47","37"
"GM000003319","BERLIN DAHLEM, GM","2016-11-20","0.00","0.0",,"51","35"
"GM000003319","BERLIN DAHLEM, GM","2016-11-21","0.00","0.0",,"56","40"
"GM000003319","BERLIN DAHLEM, GM","2016-11-22","0.00","0.0",,"52","42"
"GM000003319","BERLIN DAHLEM, GM","2016-11-23","0.00","0.0",,"52","38"
"GM000003319","BERLIN DAHLEM, GM","2016-11-24","0.00","0.0",,"47","32"
"GM000003319","BERLIN DAHLEM, GM","2016-11-25","0.00","0.0",,"38","32"
"GM000003319","BERLIN DAHLEM, GM","2016-11-26","0.00","0.0",,"38","31"
"GM000003319","BERLIN DAHLEM, GM","2016-11-27","0.00","0.0",,"44","32"
"GM000003319","BERLIN DAHLEM, GM","2016-11-28","0.00","0.0",,"38","24"
"GM000003319","BERLIN DAHLEM, GM","2016-11-29","0.00","0.0",,"35","24"
"GM000003319","BERLIN DAHLEM, GM","2016-11-30","0.19","0.0",,"40","25"
"GM000003319","BERLIN DAHLEM, GM","2016-12-01","0.05","0.0",,"47","40"
"GM000003319","BERLIN DAHLEM, GM","2016-12-02","0.00","0.0",,"47","31"
"GM000003319","BERLIN DAHLEM, GM","2016-12-03","0.00","0.0",,"38","24"
"GM000003319","BERLIN DAHLEM, GM","2016-12-04","0.00","0.0",,"33","25"
"GM000003319","BERLIN DAHLEM, GM","2016-12-05","0.00","0.0",,"33","23"
"GM000003319","BERLIN DAHLEM, GM","2016-12-06","0.00","0.0",,"34","29"
"GM000003319","BERLIN DAHLEM, GM","2016-12-07","0.00","0.0",,"39","32"
"GM000003319","BERLIN DAHLEM, GM","2016-12-08","0.01","0.0",,"52","39"
"GM000003319","BERLIN DAHLEM, GM","2016-12-09","0.00","0.0",,"49","42"
"GM000003319","BERLIN DAHLEM, GM","2016-12-10","0.34","0.0",,"52","46"
"GM000003319","BERLIN DAHLEM, GM","2016-12-11","0.51","0.0",,"47","43"
"GM000003319","BERLIN DAHLEM, GM","2016-12-12","0.02","0.0",,"45","26"
"GM000003319","BERLIN DAHLEM, GM","2016-12-13","0.03","0.0",,"39","26"
"GM000003319","BERLIN DAHLEM, GM","2016-12-14","0.01","0.0",,"42","32"
"GM000003319","BERLIN DAHLEM, GM","2016-12-15","0.00","0.0",,"38","33"
"GM000003319","BERLIN DAHLEM, GM","2016-12-16","0.00","0.0",,"38","26"
"GM000003319","BERLIN DAHLEM, GM","2016-12-17","0.03","0.0",,"34","26"
"GM000003319","BERLIN DAHLEM, GM","2016-12-18","0.04","0.0",,"42","34"
"GM000003319","BERLIN DAHLEM, GM","2016-12-19","0.00","0.0",,"41","36"
"GM000003319","BERLIN DAHLEM, GM","2016-12-20","0.00","0.0",,"36","29"
"GM000003319","BERLIN DAHLEM, GM","2016-12-21","0.00","0.0",,"36","27"
"GM000003319","BERLIN DAHLEM, GM","2016-12-22","0.03","0.0",,"37","28"
"GM000003319","BERLIN DAHLEM, GM","2016-12-23","0.00","0.0",,"40","33"
"GM000003319","BERLIN DAHLEM, GM","2016-12-24","0.29","0.0",,"44","33"
"GM000003319","BERLIN DAHLEM, GM","2016-12-25","0.22","0.0",,"50","38"
"GM000003319","BERLIN DAHLEM, GM","2016-12-26","0.08","0.0",,"52","39"
"GM000003319","BERLIN DAHLEM, GM","2016-12-27","0.22","0.0",,"46","42"
"GM000003319","BERLIN DAHLEM, GM","2016-12-28","0.08","0.0",,"44","41"
"GM000003319","BERLIN DAHLEM, GM","2016-12-29","0.00","0.0",,"41","29"
"GM000003319","BERLIN DAHLEM, GM","2016-12-30","0.00","0.0",,"38","27"
"GM000003319","BERLIN DAHLEM, GM","2016-12-31","0.00","0.0",,"38","24"
"GM000003319","BERLIN DAHLEM, GM","2017-01-01","0.02","0.0",,"38","32"
"GM000003319","BERLIN DAHLEM, GM","2017-01-02","0.04","0.0",,"37","31"
"GM000003319","BERLIN DAHLEM, GM","2017-01-03","0.28","0.0",,"39","33"
"GM000003319","BERLIN DAHLEM, GM","2017-01-04","0.22","0.0",,"41","31"
"GM000003319","BERLIN DAHLEM, GM","2017-01-05","0.00","0.4",,"32","20"
"GM000003319","BERLIN DAHLEM, GM","2017-01-06","0.00","0.4",,"26","15"
"GM000003319","BERLIN DAHLEM, GM","2017-01-07","0.06","0.4",,"26","16"
"GM000003319","BERLIN DAHLEM, GM","2017-01-08","0.00","1.2",,"29","26"
"GM000003319","BERLIN DAHLEM, GM","2017-01-09","0.00","1.2",,"31","26"
"GM000003319","BERLIN DAHLEM, GM","2017-01-10","0.00","1.2",,"35","20"
"GM000003319","BERLIN DAHLEM, GM","2017-01-11","0.11","1.2",,"38","20"
"GM000003319","BERLIN DAHLEM, GM","2017-01-12","0.06","2.4",,"41","35"
"GM000003319","BERLIN DAHLEM, GM","2017-01-13","0.16","1.2",,"37","30"
"GM000003319","BERLIN DAHLEM, GM","2017-01-14","0.02","1.2",,"36","27"
"GM000003319","BERLIN DAHLEM, GM","2017-01-15","0.04","1.6",,"33","30"
"GM000003319","BERLIN DAHLEM, GM","2017-01-16","0.00","2.8",,"30","24"
"GM000003319","BERLIN DAHLEM, GM","2017-01-17","0.00","2.4",,"32","18"
"GM000003319","BERLIN DAHLEM, GM","2017-01-18","0.00","2.0",,"26","19"
"GM000003319","BERLIN DAHLEM, GM","2017-01-19","0.00","2.0",,"29","24"
"GM000003319","BERLIN DAHLEM, GM","2017-01-20","0.00","2.0",,"34","29"
"GM000003319","BERLIN DAHLEM, GM","2017-01-21","0.00","1.6",,"36","33"
"GM000003319","BERLIN DAHLEM, GM","2017-01-22","0.00","0.8",,"40","26"
"GM000003319","BERLIN DAHLEM, GM","2017-01-23","0.00","0.8",,"29","24"
"GM000003319","BERLIN DAHLEM, GM","2017-01-24","0.00","0.8",,"31","29"
"GM000003319","BERLIN DAHLEM, GM","2017-01-25","0.00","0.8",,"33","31"
"GM000003319","BERLIN DAHLEM, GM","2017-01-26","0.00","0.8",,"38","27"
"GM000003319","BERLIN DAHLEM, GM","2017-01-27","0.00","0.8",,"38","23"
"GM000003319","BERLIN DAHLEM, GM","2017-01-28","0.00","0.8",,"33","21"
"GM000003319","BERLIN DAHLEM, GM","2017-01-29","0.00","0.8",,"44","24"
"GM000003319","BERLIN DAHLEM, GM","2017-01-30","0.31","0.8",,"36","28"
"GM000003319","BERLIN DAHLEM, GM","2017-01-31","0.00","1.6",,"32","31"
"GM000003319","BERLIN DAHLEM, GM","2017-02-01","0.00","1.6",,"32","25"
"GM000003319","BERLIN DAHLEM, GM","2017-02-02","0.00","1.6",,"33","22"
"GM000003319","BERLIN DAHLEM, GM","2017-02-03","0.02","1.6",,"36","31"
"GM000003319","BERLIN DAHLEM, GM","2017-02-04","0.00","1.2",,"38","34"
"GM000003319","BERLIN DAHLEM, GM","2017-02-05","0.00","0.4",,"36","33"
"GM000003319","BERLIN DAHLEM, GM","2017-02-06","0.00","0.0",,"33","27"
"GM000003319","BERLIN DAHLEM, GM","2017-02-07","0.00","0.0",,"31","28"
"GM000003319","BERLIN DAHLEM, GM","2017-02-08","0.00","0.0",,"28","24"
"GM000003319","BERLIN DAHLEM, GM","2017-02-09","0.00","0.0",,"29","22"
"GM000003319","BERLIN DAHLEM, GM","2017-02-10","0.00","0.0",,"34","21"
"GM000003319","BERLIN DAHLEM, GM","2017-02-11","0.00","0.0",,"30","26"
"GM000003319","BERLIN DAHLEM, GM","2017-02-12","0.00","0.0",,"32","24"
"GM000003319","BERLIN DAHLEM, GM","2017-02-13","0.00","0.0",,"37","19"
"GM000003319","BERLIN DAHLEM, GM","2017-02-14","0.00","0.0",,"43","17"
"GM000003319","BERLIN DAHLEM, GM","2017-02-15","0.00","0.0",,"52","25"
"GM000003319","BERLIN DAHLEM, GM","2017-02-16","0.01","0.0",,"54","26"
"GM000003319","BERLIN DAHLEM, GM","2017-02-17","0.07","0.0",,"43","38"
"GM000003319","BERLIN DAHLEM, GM","2017-02-18","0.01","0.0",,"41","37"
"GM000003319","BERLIN DAHLEM, GM","2017-02-19","0.11","0.0",,"47","32"
"GM000003319","BERLIN DAHLEM, GM","2017-02-20","0.14","0.0",,"49","40"
"GM000003319","BERLIN DAHLEM, GM","2017-02-21","0.12","0.0",,"49","38"
"GM000003319","BERLIN DAHLEM, GM","2017-02-22","0.33","0.0",,"52","37"
"GM000003319","BERLIN DAHLEM, GM","2017-02-23","0.38","0.0",,"47","40"
"GM000003319","BERLIN DAHLEM, GM","2017-02-24","0.04","0.0",,"45","33"
"GM000003319","BERLIN DAHLEM, GM","2017-02-25","0.02","0.0",,"44","32"
"GM000003319","BERLIN DAHLEM, GM","2017-02-26","0.05","0.0",,"51","41"
"GM000003319","BERLIN DAHLEM, GM","2017-02-27","0.00","0.0",,"56","42"
"GM000003319","BERLIN DAHLEM, GM","2017-02-28","0.01","0.0",,"52","40"
"GM000003319","BERLIN DAHLEM, GM","2017-03-01","0.06","0.0",,"46","34"
"GM000003319","BERLIN DAHLEM, GM","2017-03-02","0.14","0.0",,"45","37"
"GM000003319","BERLIN DAHLEM, GM","2017-03-03","0.00","0.0",,"53","35"
"GM000003319","BERLIN DAHLEM, GM","2017-03-04","0.00","0.0",,"63","36"
"GM000003319","BERLIN DAHLEM, GM","2017-03-05","0.00","0.0",,"53","41"
"GM000003319","BERLIN DAHLEM, GM","2017-03-06","0.57","0.0",,"47","35"
"GM000003319","BERLIN DAHLEM, GM","2017-03-07","0.00","0.0",,"40","33"
"GM000003319","BERLIN DAHLEM, GM","2017-03-08","0.18","0.0",,"50","37"
"GM000003319","BERLIN DAHLEM, GM","2017-03-09","0.08","0.0",,"51","41"
"GM000003319","BERLIN DAHLEM, GM","2017-03-10","0.01","0.0",,"47","41"
"GM000003319","BERLIN DAHLEM, GM","2017-03-11","0.00","0.0",,"49","34"
"GM000003319","BERLIN DAHLEM, GM","2017-03-12","0.00","0.0",,"45","29"
"GM000003319","BERLIN DAHLEM, GM","2017-03-13","0.00","0.0",,"49","28"
"GM000003319","BERLIN DAHLEM, GM","2017-03-14","0.00","0.0",,"52","32"
"GM000003319","BERLIN DAHLEM, GM","2017-03-15","0.00","0.0",,"55","42"
"GM000003319","BERLIN DAHLEM, GM","2017-03-16","0.00","0.0",,"54","38"
"GM000003319","BERLIN DAHLEM, GM","2017-03-17","0.16","0.0",,"52","39"
"GM000003319","BERLIN DAHLEM, GM","2017-03-18","0.13","0.0",,"53","37"
"GM000003319","BERLIN DAHLEM, GM","2017-03-19","0.39","0.0",,"50","31"
"GM000003319","BERLIN DAHLEM, GM","2017-03-20","0.02","0.0",,"56","49"
"GM000003319","BERLIN DAHLEM, GM","2017-03-21","0.10","0.0",,"53","41"
"GM000003319","BERLIN DAHLEM, GM","2017-03-22","0.00","0.0",,"53","34"
"GM000003319","BERLIN DAHLEM, GM","2017-03-23","0.06","0.0",,"46","42"
"GM000003319","BERLIN DAHLEM, GM","2017-03-24","0.00","0.0",,"56","34"
"GM000003319","BERLIN DAHLEM, GM","2017-03-25","0.00","0.0",,"54","34"
"GM000003319","BERLIN DAHLEM, GM","2017-03-26","0.00","0.0",,"57","32"
"GM000003319","BERLIN DAHLEM, GM","2017-03-27","0.00","0.0",,"64","33"
"GM000003319","BERLIN DAHLEM, GM","2017-03-28","0.00","0.0",,"71","36"
"GM000003319","BERLIN DAHLEM, GM","2017-03-29","0.21","0.0",,"57","43"
"GM000003319","BERLIN DAHLEM, GM","2017-03-30","0.00","0.0",,"63","50"
"GM000003319","BERLIN DAHLEM, GM","2017-03-31","0.00","0.0",,"72","45"
"GM000003319","BERLIN DAHLEM, GM","2017-04-01","0.00","0.0",,"74","45"
"GM000003319","BERLIN DAHLEM, GM","2017-04-02","0.00","0.0",,"64","46"
"GM000003319","BERLIN DAHLEM, GM","2017-04-03","0.00","0.0",,"51","41"
"GM000003319","BERLIN DAHLEM, GM","2017-04-04","0.00","0.0",,"54","42"
"GM000003319","BERLIN DAHLEM, GM","2017-04-05","0.00","0.0",,"57","44"
"GM000003319","BERLIN DAHLEM, GM","2017-04-06","0.00","0.0",,"56","40"
"GM000003319","BERLIN DAHLEM, GM","2017-04-07","0.01","0.0",,"53","43"
"GM000003319","BERLIN DAHLEM, GM","2017-04-08","0.00","0.0",,"59","46"
"GM000003319","BERLIN DAHLEM, GM","2017-04-09","0.00","0.0",,"66","44"
"GM000003319","BERLIN DAHLEM, GM","2017-04-10","0.00","0.0",,"69","42"
"GM000003319","BERLIN DAHLEM, GM","2017-04-11","0.13","0.0",,"51","40"
"GM000003319","BERLIN DAHLEM, GM","2017-04-12","0.24","0.0",,"56","44"
"GM000003319","BERLIN DAHLEM, GM","2017-04-13","0.00","0.0",,"54","43"
"GM000003319","BERLIN DAHLEM, GM","2017-04-14","0.00","0.0",,"56","39"
"GM000003319","BERLIN DAHLEM, GM","2017-04-15","0.11","0.0",,"52","41"
"GM000003319","BERLIN DAHLEM, GM","2017-04-16","0.29","0.0",,"48","38"
"GM000003319","BERLIN DAHLEM, GM","2017-04-17","0.02","0.0",,"51","37"
"GM000003319","BERLIN DAHLEM, GM","2017-04-18","0.02","0.0",,"48","37"
"GM000003319","BERLIN DAHLEM, GM","2017-04-19","0.01","0.0",,"45","31"
"GM000003319","BERLIN DAHLEM, GM","2017-04-20","0.00","0.0",,"48","27"
"GM000003319","BERLIN DAHLEM, GM","2017-04-21","0.02","0.0",,"58","40"
"GM000003319","BERLIN DAHLEM, GM","2017-04-22","0.02","0.0",,"51","40"
"GM000003319","BERLIN DAHLEM, GM","2017-04-23","0.09","0.0",,"49","37"
"GM000003319","BERLIN DAHLEM, GM","2017-04-24","0.00","0.0",,"58","33"
"GM000003319","BERLIN DAHLEM, GM","2017-04-25","0.01","0.0",,"53","36"
"GM000003319","BERLIN DAHLEM, GM","2017-04-26","0.00","0.0",,"54","32"
"GM000003319","BERLIN DAHLEM, GM","2017-04-27","0.00","0.0",,"55","31"
"GM000003319","BERLIN DAHLEM, GM","2017-04-28","0.01","0.0",,"54","34"
"GM000003319","BERLIN DAHLEM, GM","2017-04-29","0.00","0.0",,"52","33"
"GM000003319","BERLIN DAHLEM, GM","2017-04-30","0.00","0.0",,"59","32"
"GM000003319","BERLIN DAHLEM, GM","2017-05-01","0.00","0.0",,"64","40"
"GM000003319","BERLIN DAHLEM, GM","2017-05-02","0.09","0.0",,"52","47"
"GM000003319","BERLIN DAHLEM, GM","2017-05-03","0.06","0.0",,"62","47"
"GM000003319","BERLIN DAHLEM, GM","2017-05-04","0.14","0.0",,"52","45"
"GM000003319","BERLIN DAHLEM, GM","2017-05-05","0.00","0.0",,"56","47"
"GM000003319","BERLIN DAHLEM, GM","2017-05-06","0.00","0.0",,"62","47"
"GM000003319","BERLIN DAHLEM, GM","2017-05-07","0.02","0.0",,"66","48"
"GM000003319","BERLIN DAHLEM, GM","2017-05-08","0.06","0.0",,"50","37"
"GM000003319","BERLIN DAHLEM, GM","2017-05-09","0.05","0.0",,"49","34"
"GM000003319","BERLIN DAHLEM, GM","2017-05-10","0.00","0.0",,"54","39"
"GM000003319","BERLIN DAHLEM, GM","2017-05-11","0.00","0.0",,"68","36"
"GM000003319","BERLIN DAHLEM, GM","2017-05-12","0.00","0.0",,"75","46"
"GM000003319","BERLIN DAHLEM, GM","2017-05-13","0.02","0.0",,"68","52"
"GM000003319","BERLIN DAHLEM, GM","2017-05-14","0.05","0.0",,"72","50"
